@relation bike_sharing_database

@attribute temperature real
@attribute humidity real
@attribute windspeed real
@attribute casual_users integer
@attribute registered_users integer
@attribute weathersit {clear, cloudy, rainy/snowy}

@data
19.68,82.00,7.0015,11,162,clear
20.5,88.00,6.0032,20,506,clear
21.32,83.00,7.0015,24,777,cloudy
21.32,77.00,6.0032,24,349,cloudy
22.14,73.00,0,29,142,cloudy
23.78,64.00,0,47,189,clear
25.42,61.00,6.0032,48,268,clear
27.06,54.00,0,65,241,clear
30.34,30.0,16.9979,64,237,clear
28.7,39.00,7.0015,63,245,clear
30.34,33.00,8.9981,67,465,clear
27.06,47.00,0,87,876,clear
27.06,44.00,0,63,795,clear
26.24,53.00,6.0032,50,522,cloudy
25.42,61.00,6.0032,45,396,cloudy
25.42,61.00,7.0015,33,280,cloudy
24.6,64.00,8.9981,30,208,cloudy
23.78,68.00,6.0032,12,111,cloudy
24.6,64.00,7.0015,19,57,cloudy
23.78,68.00,0,6,22,clear
22.14,77.00,0,3,15,clear
21.32,88.00,8.9981,0,8,cloudy
21.32,88.00,7.0015,1,4,cloudy
21.32,88.00,11.0014,2,53,cloudy
21.32,88.00,12.998,3,168,cloudy
21.32,88.00,12.998,18,477,cloudy
21.32,83.00,11.0014,33,746,cloudy
21.32,83.00,12.998,23,320,cloudy
22.14,83.00,8.9981,53,172,cloudy
22.14,83.00,7.0015,57,181,cloudy
22.96,78.00,7.0015,61,258,cloudy
22.96,78.00,0,49,264,cloudy
24.6,73.00,8.9981,71,214,clear
25.42,65.00,8.9981,63,242,clear
24.6,69.00,11.0014,92,407,clear
24.6,69.00,11.0014,112,774,clear
22.96,83.00,7.0015,77,732,clear
22.14,83.00,12.998,45,497,clear
21.32,88.00,8.9981,28,319,cloudy
21.32,88.00,8.9981,24,247,cloudy
22.14,83.00,6.0032,22,185,cloudy
22.14,83.00,8.9981,13,122,cloudy
22.14,77.00,0,6,65,cloudy
21.32,88.00,6.0032,4,32,cloudy
21.32,88.00,7.0015,4,15,cloudy
21.32,88.00,11.0014,5,8,cloudy
21.32,88.00,11.0014,1,4,cloudy
21.32,88.00,7.0015,3,47,cloudy
21.32,88.00,6.0032,2,142,cloudy
21.32,88.00,7.0015,13,408,cloudy
22.14,88.00,8.9981,20,714,cloudy
22.14,88.00,8.9981,56,347,cloudy
22.14,88.00,7.0015,41,156,cloudy
22.96,78.00,11.0014,68,222,cloudy
23.78,73.00,12.998,90,302,cloudy
23.78,68.00,8.9981,77,260,cloudy
24.6,64.00,8.9981,99,252,cloudy
25.42,61.00,7.0015,142,306,cloudy
23.78,73.00,11.0014,137,445,cloudy
22.96,76.00,12.998,125,692,cloudy
22.96,78.00,8.9981,81,584,cloudy
22.14,83.00,11.0014,72,399,cloudy
22.14,83.00,11.0014,40,271,cloudy
22.14,77.00,8.9981,40,252,cloudy
21.32,83.00,8.9981,37,180,cloudy
21.32,83.00,11.0014,19,159,clear
20.5,88.00,8.9981,10,132,clear
20.5,88.00,8.9981,23,123,cloudy
20.5,88.00,12.998,19,71,cloudy
20.5,88.00,11.0014,5,21,clear
20.5,88.00,11.0014,1,12,cloudy
20.5,82.00,12.998,2,7,cloudy
20.5,82.00,12.998,2,29,cloudy
19.68,83.00,12.998,7,79,clear
20.5,77.00,16.9979,26,187,clear
20.5,77.00,16.9979,88,240,clear
22.14,73.00,19.0012,165,314,clear
22.96,64.00,19.0012,197,388,clear
24.6,53.00,16.9979,264,404,clear
24.6,43.00,16.9979,310,450,clear
24.6,46.00,16.9979,325,425,clear
22.96,60.0,19.0012,310,401,cloudy
22.96,64.00,19.0012,257,355,cloudy
22.96,64.00,19.0012,248,370,cloudy
22.96,64.00,19.0012,138,318,cloudy
21.32,72.00,15.0013,67,233,cloudy
21.32,72.00,15.0013,58,238,cloudy
21.32,72.00,15.0013,49,160,cloudy
21.32,72.00,16.9979,41,116,cloudy
21.32,68.00,26.0027,31,136,cloudy
21.32,68.00,19.9995,20,97,rainy/snowy
20.5,72.00,19.0012,22,111,cloudy
20.5,68.00,19.9995,17,99,cloudy
20.5,63.00,22.0028,18,61,cloudy
20.5,63.00,23.9994,1,19,cloudy
20.5,63.00,19.9995,6,22,cloudy
20.5,59.00,22.0028,7,32,cloudy
20.5,59.00,19.9995,17,48,cloudy
20.5,59.00,36.9974,55,118,cloudy
20.5,55.00,27.9993,124,206,cloudy
19.68,51.00,27.9993,120,314,cloudy
20.5,51.00,26.0027,110,352,cloudy
19.68,59.00,32.9975,118,373,cloudy
19.68,59.00,27.9993,75,316,cloudy
20.5,59.00,30.0026,98,304,cloudy
20.5,63.00,32.9975,76,225,cloudy
19.68,67.00,31.0009,42,251,rainy/snowy
18.86,77.00,35.0008,37,188,rainy/snowy
17.22,94.00,32.9975,18,136,rainy/snowy
17.22,94.00,23.9994,7,47,rainy/snowy
17.22,94.00,31.0009,4,51,rainy/snowy
18.04,88.00,27.9993,2,44,rainy/snowy
18.04,88.00,23.9994,2,35,rainy/snowy
17.22,94.00,23.9994,2,12,rainy/snowy
18.04,88.00,23.9994,2,20,rainy/snowy
12.3,81.00,23.9994,11,105,rainy/snowy
12.3,81.00,23.9994,8,118,rainy/snowy
12.3,87.00,16.9979,10,114,rainy/snowy
12.3,87.00,16.9979,15,83,rainy/snowy
12.3,87.00,15.0013,19,105,rainy/snowy
12.3,87.00,8.9981,4,139,rainy/snowy
20.5,68.00,12.998,6,109,cloudy
12.3,81.00,12.998,5,76,cloudy
12.3,87.00,7.0015,4,60,cloudy
12.3,81.00,8.9981,2,64,clear
12.3,81.00,8.9981,3,36,clear
12.3,81.00,7.0015,0,16,cloudy
12.3,81.00,6.0032,0,8,cloudy
12.3,81.00,8.9981,0,7,cloudy
12.3,81.00,7.0015,0,3,cloudy
12.3,87.00,12.998,0,5,cloudy
12.3,81.00,8.9981,0,24,cloudy
12.3,81.00,11.0014,0,116,clear
12.3,87.00,8.9981,3,334,cloudy
13.12,81.00,8.9981,6,615,clear
13.94,76.00,8.9981,17,280,clear
14.76,71.00,19.0012,21,147,clear
14.76,66.00,15.0013,37,152,cloudy
16.4,58.00,12.998,44,197,clear
17.22,50.0,15.0013,22,191,clear
17.22,50.0,15.0013,45,179,cloudy
17.22,54.00,11.0014,33,197,clear
17.22,54.00,15.0013,51,373,cloudy
16.4,58.00,11.0014,39,684,cloudy
16.4,58.00,11.0014,28,556,cloudy
16.4,50.0,12.998,27,383,cloudy
16.4,50.0,12.998,9,259,cloudy
16.4,50.0,12.998,12,180,cloudy
14.76,57.00,8.9981,18,147,clear
14.76,57.00,6.0032,7,94,clear
14.76,57.00,6.0032,8,52,clear
12.3,75.00,7.0015,8,22,clear
13.12,66.00,8.9981,10,10,clear
13.94,61.00,8.9981,5,10,clear
13.94,66.00,7.0015,2,8,cloudy
13.94,66.00,8.9981,1,39,clear
13.94,61.00,11.0014,2,146,clear
14.76,57.00,11.0014,6,414,cloudy
14.76,56.00,7.0015,12,668,cloudy
14.76,57.00,7.0015,21,310,rainy/snowy
14.76,62.00,12.998,13,133,rainy/snowy
14.76,62.00,12.998,14,156,rainy/snowy
15.58,62.00,11.0014,23,198,rainy/snowy
16.4,58.00,11.0014,49,199,cloudy
16.4,50.0,15.0013,31,154,cloudy
16.4,54.00,11.0014,35,179,cloudy
16.4,54.00,11.0014,31,313,cloudy
16.4,50.0,15.0013,37,652,rainy/snowy
16.4,50.0,11.0014,50,628,cloudy
16.4,50.0,11.0014,28,424,cloudy
15.58,54.00,16.9979,16,280,cloudy
15.58,54.00,8.9981,29,238,cloudy
14.76,57.00,11.0014,27,175,clear
13.94,57.00,11.0014,8,112,clear
13.94,57.00,11.0014,10,40,clear
13.12,66.00,11.0014,5,19,clear
13.12,66.00,11.0014,3,7,clear
12.3,70.0,11.0014,0,3,clear
12.3,70.0,7.0015,1,6,clear
13.12,66.00,11.0014,1,25,cloudy
12.3,70.0,11.0014,2,120,clear
12.3,70.0,8.9981,8,349,cloudy
13.12,57.00,7.0015,31,656,clear
13.94,53.00,7.0015,27,355,clear
15.58,46.00,19.9995,21,183,clear
17.22,41.00,27.9993,42,179,clear
17.22,41.00,23.9994,52,240,clear
16.4,43.00,23.9994,64,230,clear
16.4,40.0,32.9975,63,199,cloudy
16.4,40.0,27.9993,51,255,cloudy
15.58,40.0,22.0028,48,373,clear
15.58,40.0,22.0028,57,581,clear
15.58,43.00,22.0028,32,490,cloudy
15.58,43.00,19.9995,38,336,cloudy
14.76,46.00,27.9993,14,207,cloudy
14.76,46.00,23.9994,23,133,cloudy
14.76,46.00,16.9979,14,135,clear
13.94,53.00,19.9995,11,108,clear
13.94,53.00,11.0014,9,99,clear
13.94,49.00,22.0028,6,83,cloudy
13.94,49.00,16.9979,10,36,cloudy
13.94,49.00,16.9979,6,22,cloudy
13.12,49.00,19.9995,8,8,cloudy
13.12,49.00,16.9979,1,8,cloudy
13.12,49.00,12.998,4,17,cloudy
13.12,49.00,16.9979,1,58,cloudy
13.94,46.00,19.9995,10,132,cloudy
13.94,49.00,19.9995,31,188,cloudy
14.76,46.00,26.0027,68,260,clear
14.76,46.00,26.0027,56,284,cloudy
14.76,46.00,31.0009,74,320,cloudy
14.76,46.00,23.9994,110,339,cloudy
14.76,50.0,22.0028,136,319,cloudy
14.76,46.00,30.0026,117,331,cloudy
14.76,46.00,22.0028,108,292,cloudy
14.76,46.00,19.9995,112,298,cloudy
14.76,46.00,19.0012,58,239,cloudy
14.76,50.0,11.0014,22,217,clear
13.94,53.00,8.9981,23,158,clear
13.94,53.00,7.0015,31,135,clear
13.12,57.00,7.0015,13,133,clear
13.12,57.00,7.0015,15,133,clear
12.3,61.00,7.0015,5,97,clear
10.66,81.00,6.0032,26,139,clear
12.3,65.00,0,6,31,clear
11.48,61.00,7.0015,1,10,clear
10.66,65.00,8.9981,2,7,clear
10.66,65.00,7.0015,0,5,clear
11.48,61.00,8.9981,2,14,clear
10.66,65.00,7.0015,11,39,clear
12.3,56.00,8.9981,34,115,clear
13.12,53.00,0,56,161,clear
13.94,49.00,12.998,73,287,clear
15.58,46.00,15.0013,134,311,clear
15.58,46.00,15.0013,150,354,clear
16.4,43.00,15.0013,122,371,clear
16.4,40.0,12.998,149,360,clear
16.4,40.0,15.0013,149,300,clear
16.4,40.0,22.0028,119,316,clear
14.76,43.00,12.998,57,270,clear
14.76,43.00,15.0013,31,206,clear
14.76,43.00,16.9979,24,203,clear
13.12,53.00,23.9994,7,134,clear
12.3,52.00,19.9995,16,71,clear
12.3,52.00,19.0012,15,64,clear
12.3,56.00,11.0014,12,41,cloudy
12.3,56.00,12.998,3,20,cloudy
12.3,56.00,11.0014,0,8,cloudy
12.3,56.00,11.0014,2,4,cloudy
12.3,56.00,15.0013,1,3,cloudy
12.3,52.00,16.9979,5,11,cloudy
12.3,52.00,22.0028,1,38,cloudy
12.3,49.00,19.0012,4,135,cloudy
12.3,49.00,16.9979,8,453,cloudy
12.3,49.00,15.0013,19,629,cloudy
12.3,52.00,19.0012,18,239,cloudy
13.12,49.00,19.0012,30,112,clear
13.94,46.00,15.0013,31,119,clear
14.76,43.00,22.0028,38,206,clear
14.76,40.0,16.9979,39,183,clear
15.58,40.0,11.0014,31,165,clear
15.58,40.0,19.0012,24,207,clear
14.76,43.00,19.0012,35,325,clear
13.94,46.00,15.0013,34,604,clear
13.94,46.00,15.0013,19,523,clear
13.12,49.00,11.0014,11,361,clear
13.12,49.00,16.9979,13,228,clear
12.3,52.00,19.0012,8,144,clear
11.48,56.00,12.998,4,111,clear
10.66,60.0,8.9981,0,53,clear
9.84,60.0,7.0015,1,18,clear
9.84,60.0,11.0014,0,8,clear
9.84,65.00,6.0032,0,2,clear
9.02,64.00,7.0015,0,4,clear
9.02,69.00,6.0032,0,7,clear
9.02,64.00,12.998,1,40,cloudy
9.02,69.00,8.9981,6,143,clear
8.2,69.00,11.0014,9,378,clear
9.02,69.00,11.0014,20,568,clear
10.66,60.0,11.0014,25,338,clear
12.3,49.00,12.998,41,189,clear
13.12,45.00,8.9981,39,177,clear
13.12,45.00,8.9981,31,217,clear
13.94,46.00,8.9981,46,232,clear
14.76,40.0,7.0015,44,196,clear
13.94,46.00,16.9979,45,227,clear
13.94,46.00,11.0014,33,369,clear
13.12,53.00,15.0013,30,597,clear
13.12,57.00,19.9995,20,477,clear
12.3,56.00,15.0013,15,356,clear
12.3,61.00,15.0013,10,218,clear
12.3,56.00,16.9979,14,137,cloudy
12.3,56.00,15.0013,17,136,cloudy
12.3,56.00,15.0013,19,186,clear
12.3,56.00,19.0012,49,234,cloudy
11.48,61.00,16.9979,6,86,cloudy
11.48,56.00,19.9995,6,68,cloudy
11.48,52.00,22.0028,2,9,cloudy
11.48,52.00,19.9995,0,9,cloudy
11.48,52.00,22.0028,0,27,cloudy
10.66,56.00,19.0012,3,115,cloudy
10.66,56.00,19.9995,5,314,cloudy
10.66,60.0,19.0012,18,583,cloudy
10.66,60.0,19.0012,17,351,cloudy
11.48,56.00,19.9995,27,151,cloudy
13.12,51.00,23.9994,15,132,cloudy
13.12,53.00,19.0012,24,188,cloudy
13.12,53.00,16.9979,23,158,cloudy
13.12,53.00,23.9994,19,142,cloudy
13.12,53.00,19.9995,20,178,cloudy
13.12,53.00,23.9994,23,250,cloudy
13.12,53.00,26.0027,16,501,cloudy
13.12,53.00,23.9994,17,448,cloudy
12.3,56.00,19.9995,17,302,cloudy
13.12,49.00,22.0028,7,249,cloudy
13.12,49.00,19.9995,5,121,cloudy
12.3,56.00,16.9979,4,56,rainy/snowy
11.48,65.00,15.0013,3,37,rainy/snowy
11.48,61.00,15.0013,1,14,rainy/snowy
12.3,52.00,23.9994,1,11,rainy/snowy
12.3,49.00,15.0013,1,5,cloudy
12.3,45.00,19.0012,1,9,cloudy
12.3,42.00,15.0013,0,35,cloudy
12.3,39.00,15.0013,2,122,clear
11.48,36.00,26.0027,12,411,clear
12.3,33.00,19.0012,16,652,clear
13.12,31.00,23.9994,22,253,clear
13.12,31.00,22.0028,13,148,clear
14.76,29.00,26.0027,16,155,clear
16.4,24.00,32.9975,33,202,clear
18.04,18.00,27.9993,33,195,clear
18.04,18.00,27.9993,33,149,clear
18.04,18.00,27.9993,32,201,clear
17.22,16.00,26.0027,18,321,clear
16.4,20.0,19.9995,36,556,clear
16.4,24.00,27.9993,16,491,clear
15.58,27.00,23.9994,14,359,clear
15.58,29.00,31.0009,10,235,clear
14.76,37.00,26.0027,11,222,clear
13.94,42.00,19.9995,14,147,clear
13.94,46.00,23.9994,5,82,clear
13.94,49.00,22.0028,9,46,clear
13.12,53.00,19.0012,3,17,clear
13.12,53.00,16.9979,1,11,clear
13.12,53.00,27.9993,3,6,clear
13.12,53.00,23.9994,0,14,clear
12.3,56.00,12.998,2,25,clear
10.66,65.00,7.0015,5,126,clear
10.66,65.00,8.9981,9,332,clear
13.12,57.00,11.0014,25,668,clear
13.94,53.00,27.9993,23,304,clear
14.76,50.0,22.0028,34,163,clear
16.4,47.00,19.9995,66,185,clear
18.04,41.00,22.0028,48,214,clear
18.86,38.00,19.9995,62,237,clear
18.86,38.00,12.998,67,207,clear
18.86,36.00,15.0013,78,278,clear
18.86,38.00,11.0014,57,377,clear
17.22,44.00,8.9981,61,593,clear
17.22,44.00,7.0015,46,450,clear
13.94,71.00,6.0032,30,331,clear
14.76,66.00,8.9981,20,235,clear
13.94,76.00,0,23,176,clear
13.94,71.00,7.0015,17,146,clear
13.12,81.00,6.0032,20,142,clear
13.12,76.00,6.0032,16,106,clear
12.3,81.00,6.0032,8,68,clear
13.12,81.00,0,2,42,clear
12.3,81.00,0,9,11,clear
10.66,87.00,7.0015,2,4,clear
11.48,87.00,0,1,9,clear
9.84,93.00,6.0032,5,11,clear
10.66,87.00,7.0015,14,57,clear
13.12,76.00,0,16,130,clear
14.76,66.00,12.998,43,216,clear
16.4,58.00,0,86,264,clear
16.4,58.00,7.0015,143,323,clear
19.68,48.00,0,258,348,clear
21.32,39.00,0,268,383,clear
22.14,37.00,0,280,347,clear
21.32,45.00,0,216,351,clear
22.14,37.00,0,227,378,clear
20.5,45.00,12.998,183,318,clear
18.04,54.00,8.9981,103,256,clear
18.86,51.00,6.0032,55,228,clear
18.04,54.00,0,39,153,clear
16.4,66.00,0,51,169,clear
15.58,71.00,6.0032,39,154,clear
14.76,71.00,7.0015,26,120,clear
13.94,81.00,6.0032,14,110,clear
13.94,76.00,6.0032,26,82,clear
13.12,87.00,7.0015,12,58,clear
13.94,81.00,0,9,39,clear
13.12,81.00,7.0015,5,6,clear
12.3,87.00,8.9981,0,12,clear
12.3,87.00,6.0032,3,16,clear
12.3,89.00,6.0032,12,56,clear
13.12,87.00,7.0015,32,87,clear
14.76,77.00,0,94,179,clear
16.4,69.00,7.0015,133,272,clear
18.86,59.00,8.9981,180,324,clear
20.5,48.00,6.0032,195,390,clear
22.14,45.00,7.0015,262,424,clear
24.6,33.00,11.0014,292,362,clear
22.96,37.00,15.0013,304,420,clear
22.14,42.00,15.0013,260,393,clear
22.14,45.00,11.0014,151,342,clear
21.32,45.00,8.9981,102,303,clear
19.68,55.00,8.9981,69,208,clear
18.04,62.00,11.0014,54,146,clear
18.04,67.00,15.0013,44,127,clear
17.22,71.00,12.998,21,113,clear
17.22,71.00,12.998,16,93,clear
17.22,71.00,7.0015,6,43,clear
16.4,76.00,11.0014,4,26,clear
16.4,76.00,8.9981,6,14,clear
16.4,76.00,8.9981,1,3,clear
16.4,76.00,6.0032,1,3,clear
15.58,87.00,0,1,23,clear
15.58,87.00,7.0015,7,64,clear
16.4,87.00,0,16,248,clear
17.22,82.00,11.0014,50,490,clear
18.04,88.00,7.0015,60,337,clear
19.68,77.00,11.0014,82,184,clear
21.32,72.00,11.0014,112,255,clear
22.96,64.00,15.0013,105,314,clear
24.6,60.0,15.0013,108,312,clear
23.78,60.0,19.0012,134,310,clear
22.96,64.00,16.9979,102,280,clear
22.96,64.00,11.0014,87,347,clear
22.96,64.00,19.0012,66,530,clear
21.32,72.00,8.9981,65,486,clear
22.14,73.00,19.0012,30,323,clear
21.32,77.00,19.0012,31,273,cloudy
22.14,73.00,15.0013,10,145,rainy/snowy
21.32,77.00,16.9979,12,100,clear
22.14,77.00,15.0013,1,62,cloudy
21.32,83.00,19.0012,5,18,cloudy
18.04,88.00,43.0006,0,5,rainy/snowy
14.76,87.00,30.0026,7,4,rainy/snowy
14.76,87.00,23.9994,2,3,rainy/snowy
14.76,81.00,26.0027,0,9,cloudy
13.94,87.00,19.0012,0,18,cloudy
13.12,81.00,31.0009,2,48,rainy/snowy
13.12,87.00,16.9979,1,106,rainy/snowy
13.12,87.00,16.9979,4,207,rainy/snowy
13.12,81.00,22.0028,1,109,rainy/snowy
12.3,75.00,26.0027,10,84,rainy/snowy
13.12,70.0,16.9979,22,133,clear
13.94,61.00,19.0012,16,180,clear
13.94,53.00,16.9979,30,188,clear
15.58,46.00,26.0027,34,169,clear
16.4,40.0,19.9995,33,184,clear
15.58,40.0,19.9995,28,282,clear
13.94,49.00,23.9994,33,575,clear
13.94,49.00,19.0012,45,514,clear
13.12,49.00,23.9994,12,344,clear
12.3,49.00,23.9994,12,211,clear
12.3,49.00,23.9994,9,178,clear
10.66,56.00,22.0028,15,120,clear
10.66,56.00,19.9995,6,78,clear
10.66,56.00,19.0012,4,20,clear
9.84,60.0,19.9995,2,10,clear
9.84,60.0,19.9995,0,1,clear
9.84,65.00,15.0013,0,5,clear
9.02,69.00,12.998,0,6,clear
9.02,69.00,12.998,0,39,clear
9.84,65.00,12.998,4,142,clear
9.84,65.00,19.0012,10,405,clear
11.48,56.00,19.9995,27,664,clear
12.3,52.00,26.0027,22,310,clear
13.12,45.00,23.9994,18,153,clear
13.12,49.00,16.9979,25,126,clear
13.94,46.00,0,40,200,clear
14.76,43.00,16.9979,32,182,clear
14.76,43.00,8.9981,20,161,clear
14.76,43.00,19.0012,32,228,clear
13.94,46.00,7.0015,31,290,clear
13.12,49.00,12.998,19,564,clear
13.12,53.00,11.0014,24,543,clear
12.3,52.00,11.0014,28,368,clear
12.3,52.00,6.0032,15,252,clear
12.3,56.00,0,5,208,clear
11.48,61.00,0,6,167,clear
9.84,70.0,8.9981,9,78,clear
10.66,65.00,0,1,33,cloudy
10.66,65.00,7.0015,2,14,cloudy
10.66,70.0,11.0014,0,7,cloudy
10.66,70.0,6.0032,0,2,cloudy
11.48,65.00,8.9981,0,5,cloudy
12.3,61.00,15.0013,3,34,cloudy
12.3,65.00,16.9979,1,146,cloudy
12.3,65.00,12.998,7,403,cloudy
12.3,61.00,15.0013,21,625,cloudy
13.12,61.00,12.998,17,306,cloudy
13.12,66.00,8.9981,11,142,cloudy
13.94,61.00,8.9981,28,138,cloudy
14.76,62.00,7.0015,29,184,cloudy
15.58,54.00,7.0015,20,197,cloudy
15.58,54.00,11.0014,27,174,cloudy
15.58,58.00,11.0014,26,191,cloudy
14.76,57.00,12.998,24,318,cloudy
14.76,57.00,15.0013,22,541,cloudy
14.76,57.00,12.998,10,563,cloudy
13.94,61.00,8.9981,11,375,cloudy
13.94,61.00,7.0015,23,262,clear
13.12,66.00,7.0015,20,204,cloudy
13.12,66.00,11.0014,10,143,cloudy
13.12,61.00,11.0014,7,118,cloudy
13.12,66.00,7.0015,7,58,cloudy
12.3,65.00,6.0032,5,16,cloudy
12.3,70.0,11.0014,0,9,cloudy
12.3,65.00,8.9981,0,6,cloudy
12.3,65.00,7.0015,0,5,cloudy
12.3,65.00,6.0032,2,34,cloudy
12.3,61.00,6.0032,4,126,cloudy
12.3,61.00,11.0014,5,362,cloudy
13.12,57.00,8.9981,17,694,cloudy
13.94,53.00,7.0015,21,330,clear
13.94,53.00,12.998,33,165,clear
15.58,43.00,15.0013,33,185,clear
16.4,43.00,19.0012,28,262,clear
17.22,38.00,12.998,52,226,clear
17.22,35.00,7.0015,47,204,clear
17.22,38.00,8.9981,30,237,clear
17.22,35.00,19.0012,33,350,clear
14.76,46.00,12.998,41,539,clear
13.94,53.00,11.0014,22,483,clear
14.76,46.00,15.0013,26,306,clear
14.76,46.00,16.9979,20,207,clear
13.94,49.00,12.998,21,157,clear
13.12,53.00,16.9979,23,139,clear
13.12,53.00,15.0013,14,114,clear
12.3,52.00,11.0014,11,95,clear
10.66,60.0,12.998,13,74,clear
10.66,65.00,12.998,8,41,clear
10.66,65.00,12.998,2,19,clear
9.84,70.0,12.998,1,6,clear
9.84,70.0,11.0014,1,10,clear
9.84,70.0,15.0013,0,21,clear
9.84,70.0,12.998,8,70,clear
10.66,65.00,15.0013,30,138,clear
13.94,49.00,15.0013,48,200,clear
14.76,46.00,16.9979,62,258,clear
15.58,43.00,12.998,80,343,clear
16.4,40.0,11.0014,117,359,clear
17.22,38.00,16.9979,179,346,clear
17.22,38.00,12.998,175,380,clear
17.22,35.00,19.9995,175,374,clear
16.4,40.0,15.0013,144,325,clear
15.58,40.0,11.0014,101,302,clear
14.76,50.0,7.0015,34,237,clear
13.94,53.00,6.0032,45,208,clear
13.94,66.00,6.0032,30,142,cloudy
13.12,57.00,7.0015,15,124,cloudy
13.12,57.00,7.0015,15,130,cloudy
12.3,70.0,7.0015,19,114,cloudy
12.3,70.0,11.0014,11,118,cloudy
12.3,70.0,12.998,14,81,clear
11.48,81.00,7.0015,8,65,clear
12.3,81.00,11.0014,9,37,cloudy
12.3,81.00,12.998,4,8,cloudy
11.48,81.00,8.9981,5,7,clear
11.48,81.00,11.0014,2,13,clear
11.48,81.00,12.998,3,39,clear
12.3,75.00,16.9979,19,100,clear
13.12,70.0,16.9979,49,155,clear
13.94,66.00,19.9995,79,250,clear
15.58,62.00,19.0012,92,267,clear
16.4,62.00,19.0012,101,341,clear
16.4,62.00,22.0028,113,334,clear
16.4,62.00,19.9995,125,303,clear
17.22,54.00,19.0012,89,318,clear
16.4,62.00,22.0028,59,313,cloudy
15.58,66.00,16.9979,48,232,cloudy
14.76,66.00,15.0013,36,240,clear
14.76,66.00,11.0014,16,194,clear
14.76,66.00,11.0014,9,120,clear
14.76,66.00,16.9979,17,93,clear
14.76,66.00,16.9979,8,66,cloudy
14.76,66.00,15.0013,6,53,clear
14.76,66.00,15.0013,5,22,clear
14.76,66.00,15.0013,0,19,cloudy
14.76,66.00,16.9979,0,5,cloudy
14.76,66.00,15.0013,0,2,cloudy
14.76,66.00,15.0013,1,11,cloudy
14.76,66.00,15.0013,1,38,cloudy
14.76,66.00,16.9979,3,128,cloudy
14.76,66.00,19.9995,5,381,cloudy
14.76,66.00,19.9995,13,650,cloudy
14.76,66.00,16.9979,18,260,cloudy
14.76,66.00,16.9979,33,106,cloudy
15.58,66.00,16.9979,33,164,cloudy
16.4,62.00,19.0012,35,207,cloudy
18.04,54.00,16.9979,46,205,clear
18.04,54.00,16.9979,47,170,clear
18.04,54.00,12.998,44,213,clear
17.22,58.00,16.9979,55,325,clear
17.22,58.00,12.998,33,586,cloudy
16.4,58.00,16.9979,21,559,cloudy
16.4,58.00,19.0012,25,381,cloudy
15.58,62.00,16.9979,7,252,cloudy
15.58,54.00,15.0013,15,188,cloudy
13.94,66.00,7.0015,7,106,clear
13.94,66.00,7.0015,2,72,clear
13.12,70.0,8.9981,3,26,clear
13.94,66.00,7.0015,3,10,clear
13.12,76.00,6.0032,0,5,cloudy
13.94,71.00,7.0015,0,2,cloudy
13.94,66.00,12.998,0,6,cloudy
13.94,66.00,8.9981,2,32,cloudy
13.94,71.00,11.0014,2,146,cloudy
13.12,76.00,6.0032,7,411,clear
13.94,71.00,8.9981,16,649,clear
14.76,71.00,0,28,298,cloudy
16.4,66.00,6.0032,32,144,cloudy
17.22,67.00,6.0032,45,160,cloudy
17.22,67.00,0,70,243,cloudy
18.04,58.00,0,49,218,cloudy
18.04,58.00,7.0015,47,177,cloudy
18.86,55.00,7.0015,61,226,cloudy
17.22,62.00,6.0032,60,335,cloudy
16.4,71.00,11.0014,37,553,cloudy
16.4,66.00,6.0032,16,534,cloudy
16.4,71.00,0,23,361,cloudy
15.58,76.00,0,11,224,cloudy
14.76,71.00,0,14,143,clear
14.76,71.00,0,7,115,clear
13.12,81.00,7.0015,1,82,clear
13.94,81.00,0,1,25,clear
13.12,81.00,7.0015,1,13,clear
11.48,87.00,7.0015,2,6,clear
11.48,87.00,7.0015,0,2,clear
11.48,87.00,7.0015,0,10,clear
11.48,87.00,7.0015,1,28,clear
11.48,87.00,6.0032,2,99,clear
10.66,87.00,6.0032,11,262,clear
11.48,81.00,6.0032,12,539,cloudy
13.12,76.00,6.0032,45,320,clear
14.76,62.00,0,22,150,clear
16.4,50.0,12.998,43,198,clear
18.04,41.00,12.998,74,270,clear
18.04,35.00,15.0013,70,295,clear
18.86,33.00,12.998,84,329,clear
18.86,36.00,6.0032,68,381,clear
18.04,33.00,8.9981,59,410,clear
16.4,40.0,11.0014,41,333,clear
17.22,38.00,7.0015,24,287,clear
15.58,43.00,12.998,23,220,clear
13.94,61.00,7.0015,11,125,clear
14.76,50.0,0,8,97,clear
13.94,49.00,0,6,82,clear
13.12,61.00,0,7,50,clear
13.12,66.00,6.0032,3,43,clear
11.48,65.00,6.0032,5,37,clear
9.84,75.00,6.0032,3,15,clear
9.84,75.00,7.0015,0,6,clear
9.02,80.0,8.9981,1,2,clear
9.84,75.00,7.0015,2,6,clear
10.66,70.0,7.0015,2,15,clear
9.02,75.00,8.9981,7,49,clear
9.84,75.00,8.9981,20,77,clear
12.3,65.00,0,25,94,clear
14.76,57.00,7.0015,65,154,clear
17.22,41.00,6.0032,89,143,clear
18.04,35.00,0,117,145,clear
18.86,31.00,0,125,144,clear
19.68,29.00,0,125,95,clear
19.68,29.00,0,132,96,clear
18.86,33.00,0,101,81,clear
18.04,35.00,0,66,43,clear
16.4,43.00,0,16,54,clear
